126219,NSR:Quay:69006,2,3,NSR:PlaceEquipment:41130,NSR:PlaceEquipment:41130,3,2,NSR:ShelterEquipment:22593,NSR:ShelterEquipment:22593,3,2
126219,NSR:Quay:69006,2,3,NSR:PlaceEquipment:41130,NSR:PlaceEquipment:41130,3,2,NSR:WaitingRoomEquipment:24200,NSR:WaitingRoomEquipment:24200,3,2
126219,NSR:Quay:69006,2,3,NSR:PlaceEquipment:41130,NSR:PlaceEquipment:41130,3,2,NSR:GeneralSign:41090,NSR:GeneralSign:41090,1,3
126218,NSR:Quay:69005,2,3,NSR:PlaceEquipment:41129,NSR:PlaceEquipment:41129,3,1,NSR:ShelterEquipment:22592,NSR:ShelterEquipment:22592,3,2
126218,NSR:Quay:69005,2,3,NSR:PlaceEquipment:41129,NSR:PlaceEquipment:41129,3,1,NSR:GeneralSign:41089,NSR:GeneralSign:41089,2,1
126217,NSR:Quay:69011,2,3,NSR:PlaceEquipment:41128,NSR:PlaceEquipment:41128,3,1,NSR:ShelterEquipment:22591,NSR:ShelterEquipment:22591,3,2
126215,NSR:Quay:69002,2,3,NSR:PlaceEquipment:41126,NSR:PlaceEquipment:41126,3,2,NSR:ShelterEquipment:22589,NSR:ShelterEquipment:22589,1,3
126215,NSR:Quay:69002,2,3,NSR:PlaceEquipment:41126,NSR:PlaceEquipment:41126,3,2,NSR:WaitingRoomEquipment:24196,NSR:WaitingRoomEquipment:24196,1,3
126215,NSR:Quay:69002,2,3,NSR:PlaceEquipment:41126,NSR:PlaceEquipment:41126,3,2,NSR:GeneralSign:41086,NSR:GeneralSign:41086,2,1
126127,NSR:Quay:69469,2,3,NSR:PlaceEquipment:11495,NSR:PlaceEquipment:11495,4,3,NSR:GeneralSign:13425,NSR:GeneralSign:13425,2,1
126126,NSR:Quay:69470,2,3,NSR:PlaceEquipment:11496,NSR:PlaceEquipment:11496,2,3,NSR:GeneralSign:13426,NSR:GeneralSign:13426,2,1
126126,NSR:Quay:69470,2,3,NSR:PlaceEquipment:11496,NSR:PlaceEquipment:11496,2,3,NSR:GeneralSign:13427,NSR:GeneralSign:13427,4,3
126085,NSR:Quay:66672,2,3,NSR:PlaceEquipment:41034,NSR:PlaceEquipment:41034,2,1,NSR:ShelterEquipment:22546,NSR:ShelterEquipment:22546,3,1
126085,NSR:Quay:66672,2,3,NSR:PlaceEquipment:41034,NSR:PlaceEquipment:41034,2,1,NSR:WaitingRoomEquipment:24177,NSR:WaitingRoomEquipment:24177,2,1
126085,NSR:Quay:66672,2,3,NSR:PlaceEquipment:41034,NSR:PlaceEquipment:41034,2,1,NSR:GeneralSign:40982,NSR:GeneralSign:40982,3,2
126085,NSR:Quay:66672,2,3,NSR:PlaceEquipment:41034,NSR:PlaceEquipment:41034,2,1,NSR:GeneralSign:40983,NSR:GeneralSign:40983,3,2
125441,NSR:Quay:67933,2,3,NSR:PlaceEquipment:11000,NSR:PlaceEquipment:11000,1,2,NSR:GeneralSign:12962,NSR:GeneralSign:12962,3,2
124817,NSR:Quay:64532,2,3,NSR:PlaceEquipment:9521,NSR:PlaceEquipment:9521,3,2,NSR:ShelterEquipment:1103,NSR:ShelterEquipment:1103,3,1
124817,NSR:Quay:64532,2,3,NSR:PlaceEquipment:9521,NSR:PlaceEquipment:9521,3,2,NSR:GeneralSign:11535,NSR:GeneralSign:11535,1,2
124816,NSR:Quay:64531,2,3,NSR:PlaceEquipment:9520,NSR:PlaceEquipment:9520,3,2,NSR:ShelterEquipment:1102,NSR:ShelterEquipment:1102,3,1
124771,NSR:Quay:61922,2,3,NSR:PlaceEquipment:40841,NSR:PlaceEquipment:40841,2,1,NSR:GeneralSign:40791,NSR:GeneralSign:40791,1,2
124761,NSR:Quay:61426,2,3,NSR:PlaceEquipment:40840,NSR:PlaceEquipment:40840,2,1,NSR:ShelterEquipment:22427,NSR:ShelterEquipment:22427,1,2
124761,NSR:Quay:61426,2,3,NSR:PlaceEquipment:40840,NSR:PlaceEquipment:40840,2,1,NSR:GeneralSign:40790,NSR:GeneralSign:40790,1,2
123560,NSR:Quay:18170,2,3,NSR:PlaceEquipment:40649,NSR:PlaceEquipment:40649,1,2,NSR:GeneralSign:40595,NSR:GeneralSign:40595,2,1
121592,NSR:Quay:63931,2,3,NSR:PlaceEquipment:40629,NSR:PlaceEquipment:40629,2,1,NSR:ShelterEquipment:22344,NSR:ShelterEquipment:22344,1,2
123577,NSR:Quay:18163,2,3,NSR:PlaceEquipment:40648,NSR:PlaceEquipment:40648,1,2,NSR:GeneralSign:40594,NSR:GeneralSign:40594,2,1
121592,NSR:Quay:63931,2,3,NSR:PlaceEquipment:40629,NSR:PlaceEquipment:40629,2,1,NSR:GeneralSign:40573,NSR:GeneralSign:40573,1,2
121540,NSR:Quay:63384,2,3,NSR:PlaceEquipment:40619,NSR:PlaceEquipment:40619,2,1,NSR:ShelterEquipment:22336,NSR:ShelterEquipment:22336,2,1
121540,NSR:Quay:63384,2,3,NSR:PlaceEquipment:40619,NSR:PlaceEquipment:40619,2,1,NSR:GeneralSign:40560,NSR:GeneralSign:40560,2,1
121476,NSR:Quay:64577,2,3,NSR:PlaceEquipment:40596,NSR:PlaceEquipment:40596,2,1,NSR:GeneralSign:40537,NSR:GeneralSign:40537,1,4
121363,NSR:Quay:60548,2,3,NSR:PlaceEquipment:40583,NSR:PlaceEquipment:40583,2,1,NSR:ShelterEquipment:22314,NSR:ShelterEquipment:22314,1,2
121363,NSR:Quay:60548,2,3,NSR:PlaceEquipment:40583,NSR:PlaceEquipment:40583,2,1,NSR:GeneralSign:40530,NSR:GeneralSign:40530,1,2
121344,NSR:Quay:59791,2,3,NSR:PlaceEquipment:40580,NSR:PlaceEquipment:40580,1,2,NSR:GeneralSign:40528,NSR:GeneralSign:40528,2,1
118982,NSR:Quay:22690,2,3,NSR:PlaceEquipment:4330,NSR:PlaceEquipment:4330,3,1,NSR:GeneralSign:4595,NSR:GeneralSign:4595,3,2
118938,NSR:Quay:69953,2,3,NSR:PlaceEquipment:11646,NSR:PlaceEquipment:11646,3,2,NSR:ShelterEquipment:2074,NSR:ShelterEquipment:2074,3,1
118938,NSR:Quay:69953,2,3,NSR:PlaceEquipment:11646,NSR:PlaceEquipment:11646,3,2,NSR:GeneralSign:13571,NSR:GeneralSign:13571,3,2
